Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
18,9-Apr-14,15.51,2.849,131.9408065,9.269,FALSE
19,9-Apr-14,13.14,2.992,131.9408065,8.185,FALSE
20,9-Apr-14,18.39,2.869,203.8488134,7.856,FALSE
21,9-Apr-14,18.74,2.77,210.2831653,8.2,FALSE
22,9-Apr-14,13.92,2.849,135.7856359,8.348,FALSE
23,9-Apr-14,13.79,2.849,131.9408065,5.435,FALSE
24,9-Apr-14,16.7,2.992,131.9408065,8.211,FALSE
25,9-Apr-14,16.31,2.869,203.8488134,7.856,FALSE
26,9-Apr-14,10.07,2.849,131.9408065,8.512,FALSE
27,9-Apr-14,17.01,2.992,135.7856359,8.058,FALSE
28,9-Apr-14,15.14,3.09,126.6019032,14.099,FALSE
29,9-Apr-14,13.92,2.849,131.9408065,10.16,FALSE
30,9-Apr-14,18.74,2.77,210.2831653,8.2,FALSE
31,9-Apr-14,18.74,2.77,210.2831653,8.2,FALSE
32,9-Apr-14,7.16,2.75,189.6901012,8.963,FALSE
33,9-Apr-14,20.24,3.004,126.6019032,9.849,FALSE
34,9-Apr-14,10.7,2.773,126.6019032,9.593,FALSE
35,9-Apr-14,17.01,2.869,135.7856359,9.051,FALSE
36,9-Apr-14,20.3,2.743,209.400638,8.464,FALSE
37,9-Apr-14,20.3,2.77,209.400638,8.464,FALSE
38,9-Apr-14,15.14,3.09,126.6019032,14.099,FALSE
39,9-Apr-14,20.08,2.77,209.400638,8.464,FALSE
40,9-Apr-14,12.39,2.849,131.9408065,5.435,FALSE
41,9-Apr-14,2.94,2.75,189.6901012,7.363,FALSE
42,9-Apr-14,18.49,3.004,126.6019032,9.524,FALSE
43,9-Apr-14,17.98,2.77,202.6594654,9.593,FALSE
44,9-Apr-14,3.87,2.877,126.6019032,7.972,FALSE
45,9-Apr-14,18.58,2.869,181.7596377,8.899,FALSE
1,16-Apr-14,19.07,2.808,210.4887,7.808,FALSE
2,16-Apr-14,20.04,2.808,210.1495463,8.2,FALSE
3,16-Apr-14,19.43,2.808,213.7726889,7.343,FALSE
4,16-Apr-14,13.46,2.81,126.5621,7.896,FALSE
5,16-Apr-14,18.5,2.808,211.0388528,6.465,FALSE
6,16-Apr-14,18.71,2.808,211.9942765,7.092,FALSE
7,16-Apr-14,5.49,2.765,189.6628845,8.963,FALSE
8,16-Apr-14,17.03,2.808,213.8186357,6.29,FALSE
9,16-Apr-14,18.94,2.808,214.0001817,6.384,FALSE
10,16-Apr-14,20.97,3.109,126.5621,9.524,FALSE
11,16-Apr-14,19.89,2.808,213.7726889,7.343,FALSE
12,16-Apr-14,18.31,3.109,126.5621,14.099,FALSE
13,16-Apr-14,10.22,2.915,126.5621,8.107,FALSE
14,16-Apr-14,12.38,2.899,181.6924769,8.899,FALSE
15,16-Apr-14,9.79,3.01,131.9809,8.185,FALSE
16,16-Apr-14,7.61,2.765,189.6628845,6.842,FALSE
17,16-Apr-14,7.34,2.915,126.5621,6.635,FALSE
18,16-Apr-14,10.14,2.885,131.9809,9.269,FALSE
19,16-Apr-14,9.82,3.01,131.9809,8.185,FALSE
20,16-Apr-14,13.02,2.899,203.7307486,7.856,FALSE
21,16-Apr-14,19.93,2.808,210.1495463,8.2,FALSE
22,16-Apr-14,10.63,2.885,135.82725,8.348,FALSE
23,16-Apr-14,6.81,2.885,131.9809,5.435,FALSE
24,16-Apr-14,10.6,3.01,131.9809,8.211,FALSE
25,16-Apr-14,11.2,2.899,203.7307486,7.856,FALSE
26,16-Apr-14,2.56,2.885,131.9809,8.512,FALSE
27,16-Apr-14,12.75,3.01,135.82725,8.058,FALSE
28,16-Apr-14,18.31,3.109,126.5621,14.099,FALSE
29,16-Apr-14,10.63,2.885,131.9809,10.16,FALSE
30,16-Apr-14,19.93,2.808,210.1495463,8.2,FALSE
31,16-Apr-14,19.93,2.808,210.1495463,8.2,FALSE
32,16-Apr-14,11.94,2.765,189.6628845,8.963,FALSE
33,16-Apr-14,22.47,3.109,126.5621,9.849,FALSE
34,16-Apr-14,15.1,2.81,126.5621,9.593,FALSE
35,16-Apr-14,12.75,2.899,135.82725,9.051,FALSE
36,16-Apr-14,19.3,2.769,209.2691428,8.464,FALSE
37,16-Apr-14,19.3,2.808,209.2691428,8.464,FALSE
38,16-Apr-14,18.31,3.109,126.5621,14.099,FALSE
39,16-Apr-14,19.07,2.808,209.2691428,8.464,FALSE
40,16-Apr-14,6.28,2.885,131.9809,5.435,FALSE
41,16-Apr-14,8.22,2.765,189.6628845,7.363,FALSE
42,16-Apr-14,20.97,3.109,126.5621,9.524,FALSE
43,16-Apr-14,20.81,2.808,202.5351571,9.593,FALSE
44,16-Apr-14,10.22,2.915,126.5621,7.972,FALSE
45,16-Apr-14,12.38,2.899,181.6924769,8.899,FALSE
1,23-Apr-14,18.24,2.795,210.4391228,7.808,FALSE
2,23-Apr-14,18.39,2.795,210.1000648,8.2,FALSE
3,23-Apr-14,19.93,2.795,213.7221852,7.343,FALSE
4,23-Apr-14,13.82,2.805,126.4713333,7.896,FALSE
5,23-Apr-14,18.41,2.795,210.9891204,6.465,FALSE
6,23-Apr-14,17.84,2.795,211.9442745,7.092,FALSE
7,23-Apr-14,6.15,2.776,189.6190057,8.963,FALSE
8,23-Apr-14,13.39,2.795,213.768119,6.29,FALSE
9,23-Apr-14,16.26,2.795,213.9496138,6.384,FALSE
10,23-Apr-14,19.12,3.05,126.4713333,9.524,FALSE
11,23-Apr-14,20.21,2.795,213.7221852,7.343,FALSE
12,23-Apr-14,18.08,3.05,126.4713333,14.099,FALSE
13,23-Apr-14,13.14,2.936,126.4713333,8.107,FALSE
14,23-Apr-14,11.93,2.902,181.6772564,8.899,FALSE
15,23-Apr-14,8.08,3.021,132.0226667,8.185,FALSE
16,23-Apr-14,7.17,2.776,189.6190057,6.842,FALSE
17,23-Apr-14,11.25,2.936,126.4713333,6.635,FALSE
18,23-Apr-14,10.17,2.895,132.0226667,9.269,FALSE
19,23-Apr-14,8.26,3.021,132.0226667,8.185,FALSE
20,23-Apr-14,10.36,2.902,203.6905586,7.856,FALSE
21,23-Apr-14,17.89,2.795,210.1000648,8.2,FALSE
22,23-Apr-14,10.58,2.895,135.8721667,8.348,FALSE
23,23-Apr-14,8,2.895,132.0226667,5.435,FALSE
24,23-Apr-14,10.59,3.021,132.0226667,8.211,FALSE
25,23-Apr-14,7.84,2.902,203.6905586,7.856,FALSE
26,23-Apr-14,4.27,2.895,132.0226667,8.512,FALSE
27,23-Apr-14,12.17,3.021,135.8721667,8.058,FALSE
28,23-Apr-14,18.08,3.05,126.4713333,14.099,FALSE
29,23-Apr-14,10.58,2.895,132.0226667,10.16,FALSE
30,23-Apr-14,17.89,2.795,210.1000648,8.2,FALSE
31,23-Apr-14,17.89,2.795,210.1000648,8.2,FALSE
32,23-Apr-14,10.03,2.776,189.6190057,8.963,FALSE
33,23-Apr-14,21.99,3.05,126.4713333,9.849,FALSE
34,23-Apr-14,12.8,2.805,126.4713333,9.593,FALSE
35,23-Apr-14,12.17,2.902,135.8721667,9.051,FALSE
36,23-Apr-14,20.02,2.762,209.2199574,8.464,FALSE
37,23-Apr-14,20.02,2.795,209.2199574,8.464,FALSE
38,23-Apr-14,18.08,3.05,126.4713333,14.099,FALSE
39,23-Apr-14,19.8,2.795,209.2199574,8.464,FALSE
40,23-Apr-14,7.69,2.895,132.0226667,5.435,FALSE
41,23-Apr-14,7.38,2.776,189.6190057,7.363,FALSE
42,23-Apr-14,19.12,3.05,126.4713333,9.524,FALSE
43,23-Apr-14,17.06,2.795,202.4831905,9.593,FALSE
44,23-Apr-14,13.14,2.936,126.4713333,7.972,FALSE
45,23-Apr-14,11.93,2.902,181.6772564,8.899,FALSE
1,30-Apr-14,19.67,2.78,210.3895456,7.808,FALSE
2,30-Apr-14,19.43,2.78,210.0505833,8.2,FALSE
3,30-Apr-14,21.24,2.78,213.6716815,7.343,FALSE
4,30-Apr-14,11.69,2.787,126.3805667,7.896,FALSE
5,30-Apr-14,19.74,2.78,210.939388,6.465,FALSE
6,30-Apr-14,20.51,2.78,211.8942725,7.092,FALSE
7,30-Apr-14,3.88,2.766,189.575127,8.963,FALSE
8,30-Apr-14,16.12,2.78,213.7176024,6.29,FALSE
9,30-Apr-14,18.93,2.78,213.8990459,6.384,FALSE
10,30-Apr-14,20.98,3.105,126.3805667,9.524,FALSE
11,30-Apr-14,21.74,2.78,213.6716815,7.343,FALSE
12,30-Apr-14,19.66,3.105,126.3805667,14.099,FALSE
13,30-Apr-14,9.07,2.941,126.3805667,8.107,FALSE
14,30-Apr-14,11.75,2.921,181.6620359,8.899,FALSE
15,30-Apr-14,9.49,3.042,132.0644333,8.185,FALSE
16,30-Apr-14,3.19,2.766,189.575127,6.842,FALSE
17,30-Apr-14,6.57,2.941,126.3805667,6.635,FALSE
18,30-Apr-14,10.62,2.935,132.0644333,9.269,FALSE
19,30-Apr-14,9.94,3.042,132.0644333,8.185,FALSE
20,30-Apr-14,12.64,2.921,203.6503685,7.856,FALSE
21,30-Apr-14,19.41,2.78,210.0505833,8.2,FALSE
22,30-Apr-14,10.53,2.935,135.9170833,8.348,FALSE
23,30-Apr-14,7.48,2.935,132.0644333,5.435,FALSE
24,30-Apr-14,10.82,3.042,132.0644333,8.211,FALSE
25,30-Apr-14,10.54,2.921,203.6503685,7.856,FALSE
26,30-Apr-14,4.76,2.935,132.0644333,8.512,FALSE
27,30-Apr-14,11.97,3.042,135.9170833,8.058,FALSE
28,30-Apr-14,19.66,3.105,126.3805667,14.099,FALSE
29,30-Apr-14,10.53,2.935,132.0644333,10.16,FALSE
30,30-Apr-14,19.41,2.78,210.0505833,8.2,FALSE
31,30-Apr-14,19.41,2.78,210.0505833,8.2,FALSE
32,30-Apr-14,8.62,2.766,189.575127,8.963,FALSE
33,30-Apr-14,22.94,3.105,126.3805667,9.849,FALSE
34,30-Apr-14,13.66,2.787,126.3805667,9.593,FALSE
35,30-Apr-14,11.97,2.921,135.9170833,9.051,FALSE
36,30-Apr-14,21.61,2.725,209.170772,8.464,FALSE
37,30-Apr-14,21.61,2.78,209.170772,8.464,FALSE
38,30-Apr-14,19.66,3.105,126.3805667,14.099,FALSE
39,30-Apr-14,21.13,2.78,209.170772,8.464,FALSE
40,30-Apr-14,8.06,2.935,132.0644333,5.435,FALSE
41,30-Apr-14,4.56,2.766,189.575127,7.363,FALSE
42,30-Apr-14,20.98,3.105,126.3805667,9.524,FALSE
43,30-Apr-14,19.39,2.78,202.4312238,9.593,FALSE
44,30-Apr-14,9.07,2.941,126.3805667,7.972,FALSE
45,30-Apr-14,11.75,2.921,181.6620359,8.899,FALSE
1,7-May-14,22.53,2.835,210.3399684,7.808,FALSE
2,7-May-14,21.82,2.835,210.0011018,8.2,FALSE
3,7-May-14,23.04,2.835,213.6211778,7.343,FALSE
4,7-May-14,13.76,2.836,126.2898,7.896,FALSE
5,7-May-14,21.96,2.835,210.8896556,6.465,FALSE
6,7-May-14,23.16,2.835,211.8442706,7.092,FALSE
7,7-May-14,4.48,2.771,189.5312483,8.963,FALSE
8,7-May-14,17.04,2.835,213.6670857,6.29,FALSE
9,7-May-14,20.32,2.835,213.848478,6.384,FALSE
10,7-May-14,21.7,3.127,126.2898,9.524,FALSE
11,7-May-14,24.21,2.835,213.6211778,7.343,FALSE
12,7-May-14,21.19,3.127,126.2898,14.099,FALSE
13,7-May-14,6.9,2.948,126.2898,8.107,FALSE
14,7-May-14,21.53,2.966,181.6468154,8.899,FALSE
15,7-May-14,17.31,3.095,132.1062,8.185,FALSE
16,7-May-14,3.02,2.771,189.5312483,6.842,FALSE
17,7-May-14,4.59,2.948,126.2898,6.635,FALSE
18,7-May-14,18.69,2.981,132.1062,9.269,FALSE
19,7-May-14,16.97,3.095,132.1062,8.185,FALSE
20,7-May-14,19.3,2.966,203.6101784,7.856,FALSE
21,7-May-14,21.59,2.835,210.0011018,8.2,FALSE
22,7-May-14,17.67,2.981,135.962,8.348,FALSE
23,7-May-14,16.13,2.981,132.1062,5.435,FALSE
24,7-May-14,19.25,3.095,132.1062,8.211,FALSE
25,7-May-14,17.59,2.966,203.6101784,7.856,FALSE
26,7-May-14,12.62,2.981,132.1062,8.512,FALSE
27,7-May-14,20.57,3.095,135.962,8.058,FALSE
28,7-May-14,21.19,3.127,126.2898,14.099,FALSE
29,7-May-14,17.67,2.981,132.1062,10.16,FALSE
30,7-May-14,21.59,2.835,210.0011018,8.2,FALSE
31,7-May-14,21.59,2.835,210.0011018,8.2,FALSE
32,7-May-14,9.41,2.771,189.5312483,8.963,FALSE
33,7-May-14,24.11,3.127,126.2898,9.849,FALSE
34,7-May-14,14.11,2.836,126.2898,9.593,FALSE
35,7-May-14,20.57,2.966,135.962,9.051,FALSE
36,7-May-14,24.2,2.786,209.1215867,8.464,FALSE
37,7-May-14,24.2,2.835,209.1215867,8.464,FALSE
38,7-May-14,21.19,3.127,126.2898,14.099,FALSE
39,7-May-14,23.81,2.835,209.1215867,8.464,FALSE
40,7-May-14,15.58,2.981,132.1062,5.435,FALSE
41,7-May-14,5.28,2.771,189.5312483,7.363,FALSE
42,7-May-14,21.7,3.127,126.2898,9.524,FALSE
43,7-May-14,19.53,2.835,202.3792571,9.593,FALSE
44,7-May-14,6.9,2.948,126.2898,7.972,FALSE
45,7-May-14,21.53,2.966,181.6468154,8.899,FALSE
1,14-May-14,23.77,2.854,210.3374261,7.808,FALSE
2,14-May-14,22.95,2.854,209.9984585,8.2,FALSE
3,14-May-14,25.1,2.854,213.6196139,7.343,FALSE
4,14-May-14,16.86,2.845,126.2085484,7.896,FALSE
5,14-May-14,23.77,2.854,210.8872772,6.465,FALSE
6,14-May-14,23.86,2.854,211.8421769,7.092,FALSE
7,14-May-14,5.23,2.788,189.4904116,8.963,FALSE
8,14-May-14,16.31,2.854,213.6655355,6.29,FALSE
9,14-May-14,21.41,2.854,213.8469819,6.384,FALSE
10,14-May-14,23.27,3.145,126.2085484,9.524,FALSE
11,14-May-14,25.36,2.854,213.6196139,7.343,FALSE
12,14-May-14,20.24,3.145,126.2085484,14.099,FALSE
13,14-May-14,10.08,2.962,126.2085484,8.107,FALSE
14,14-May-14,12.37,2.982,181.6612792,8.899,FALSE
15,14-May-14,8.41,3.112,132.152129,8.185,FALSE
16,14-May-14,5.14,2.788,189.4904116,6.842,FALSE
17,14-May-14,8.49,2.962,126.2085484,6.635,FALSE
18,14-May-14,9.94,2.983,132.152129,9.269,FALSE
19,14-May-14,8.07,3.112,132.152129,8.185,FALSE
20,14-May-14,13.28,2.982,203.6133915,7.856,FALSE
21,14-May-14,22.82,2.854,209.9984585,8.2,FALSE
22,14-May-14,10.55,2.983,136.010394,8.348,FALSE
23,14-May-14,7.41,2.983,132.152129,5.435,FALSE
24,14-May-14,10.73,3.112,132.152129,8.211,FALSE
25,14-May-14,10.15,2.982,203.6133915,7.856,FALSE
26,14-May-14,3.93,2.983,132.152129,8.512,FALSE
27,14-May-14,12.12,3.112,136.010394,8.058,FALSE
28,14-May-14,20.24,3.145,126.2085484,14.099,FALSE
29,14-May-14,10.55,2.983,132.152129,10.16,FALSE
30,14-May-14,22.82,2.854,209.9984585,8.2,FALSE
31,14-May-14,22.82,2.854,209.9984585,8.2,FALSE
32,14-May-14,8.01,2.788,189.4904116,8.963,FALSE
33,14-May-14,24.89,3.145,126.2085484,9.849,FALSE
34,14-May-14,15.97,2.845,126.2085484,9.593,FALSE
35,14-May-14,12.12,2.982,136.010394,9.051,FALSE
36,14-May-14,25.29,2.805,209.118536,8.464,FALSE
37,14-May-14,25.29,2.854,209.118536,8.464,FALSE
38,14-May-14,20.24,3.145,126.2085484,14.099,FALSE
39,14-May-14,25.27,2.854,209.118536,8.464,FALSE
40,14-May-14,7.5,2.983,132.152129,5.435,FALSE
41,14-May-14,4.57,2.788,189.4904116,7.363,FALSE
42,14-May-14,23.27,3.145,126.2085484,9.524,FALSE
43,14-May-14,22.3,2.854,202.3705092,9.593,FALSE
44,14-May-14,10.08,2.962,126.2085484,7.972,FALSE
45,14-May-14,12.37,2.982,181.6612792,8.899,FALSE
1,21-May-14,24.69,2.826,210.6170934,7.808,FALSE
2,21-May-14,23.79,2.826,210.2768443,8.2,FALSE
3,21-May-14,24.34,2.826,213.9116886,7.343,FALSE
4,21-May-14,19.67,2.82,126.1843871,7.896,FALSE
5,21-May-14,24,2.826,211.169023,6.465,FALSE
6,21-May-14,23.78,2.826,212.1275324,7.092,FALSE
7,21-May-14,8.11,2.776,189.467827,8.963,FALSE
8,21-May-14,18.91,2.826,213.9577839,6.29,FALSE
9,21-May-14,21.94,2.826,214.1399162,6.384,FALSE
10,21-May-14,25.73,3.12,126.1843871,9.524,FALSE
11,21-May-14,24.98,2.826,213.9116886,7.343,FALSE
12,21-May-14,24.56,3.12,126.1843871,14.099,FALSE
13,21-May-14,14.28,2.95,126.1843871,8.107,FALSE
14,21-May-14,17.01,2.958,181.8538486,8.899,FALSE
15,21-May-14,15.05,3.096,132.2230323,8.185,FALSE
16,21-May-14,8.52,2.776,189.467827,6.842,FALSE
17,21-May-14,12.19,2.95,126.1843871,6.635,FALSE
18,21-May-14,15.71,2.961,132.2230323,9.269,FALSE
19,21-May-14,14.18,3.096,132.2230323,8.185,FALSE
20,21-May-14,15.77,2.958,203.8770235,7.856,FALSE
21,21-May-14,23.47,2.826,210.2768443,8.2,FALSE
22,21-May-14,15.55,2.961,136.0796521,8.348,FALSE
23,21-May-14,14.41,2.961,132.2230323,5.435,FALSE
24,21-May-14,15.8,3.096,132.2230323,8.211,FALSE
25,21-May-14,13.98,2.958,203.8770235,7.856,FALSE
26,21-May-14,10.45,2.961,132.2230323,8.512,FALSE
27,21-May-14,17.39,3.096,136.0796521,8.058,FALSE
28,21-May-14,24.56,3.12,126.1843871,14.099,FALSE
29,21-May-14,15.55,2.961,132.2230323,10.16,FALSE
30,21-May-14,23.47,2.826,210.2768443,8.2,FALSE
31,21-May-14,23.47,2.826,210.2768443,8.2,FALSE
32,21-May-14,13.27,2.776,189.467827,8.963,FALSE
33,21-May-14,28.22,3.12,126.1843871,9.849,FALSE
34,21-May-14,17.77,2.82,126.1843871,9.593,FALSE
35,21-May-14,17.39,2.958,136.0796521,9.051,FALSE
36,21-May-14,25.19,2.767,209.3922937,8.464,FALSE
37,21-May-14,25.19,2.826,209.3922937,8.464,FALSE
38,21-May-14,24.56,3.12,126.1843871,14.099,FALSE
39,21-May-14,24.82,2.826,209.3922937,8.464,FALSE
40,21-May-14,13.75,2.961,132.2230323,5.435,FALSE
41,21-May-14,10.33,2.776,189.467827,7.363,FALSE
42,21-May-14,25.73,3.12,126.1843871,9.524,FALSE
43,21-May-14,23.74,2.826,202.6210737,9.593,FALSE
44,21-May-14,14.28,2.95,126.1843871,7.972,FALSE
45,21-May-14,17.01,2.958,181.8538486,8.899,FALSE
1,28-May-14,26.91,2.759,210.8967606,7.808,FALSE
2,28-May-14,27.29,2.759,210.5552301,8.2,FALSE
3,28-May-14,25.89,2.759,214.2037634,7.343,FALSE
4,28-May-14,19.85,2.756,126.1602258,7.896,FALSE
5,28-May-14,26.56,2.759,211.4507688,6.465,FALSE
6,28-May-14,26.05,2.759,212.412888,7.092,FALSE
7,28-May-14,12.36,2.737,189.4452425,8.963,FALSE
8,28-May-14,23.73,2.759,214.2500323,6.29,FALSE
9,28-May-14,25.07,2.759,214.4328505,6.384,FALSE
10,28-May-14,24.82,3.058,126.1602258,9.524,FALSE
11,28-May-14,26.49,2.759,214.2037634,7.343,FALSE
12,28-May-14,19.91,3.058,126.1602258,14.099,FALSE
13,28-May-14,11.73,2.908,126.1602258,8.107,FALSE
14,28-May-14,20.71,2.899,182.0464181,8.899,FALSE
15,28-May-14,21.45,3.046,132.2939355,8.185,FALSE
16,28-May-14,11.16,2.737,189.4452425,6.842,FALSE
17,28-May-14,8.99,2.908,126.1602258,6.635,FALSE
18,28-May-14,20.62,2.906,132.2939355,9.269,FALSE
19,28-May-14,20.47,3.046,132.2939355,8.185,FALSE
20,28-May-14,21.65,2.899,204.1406556,7.856,FALSE
21,28-May-14,27.19,2.759,210.5552301,8.2,FALSE
22,28-May-14,18.69,2.906,136.1489101,8.348,FALSE
23,28-May-14,20.7,2.906,132.2939355,5.435,FALSE
24,28-May-14,20.88,3.046,132.2939355,8.211,FALSE
25,28-May-14,20.73,2.899,204.1406556,7.856,FALSE
26,28-May-14,16.47,2.906,132.2939355,8.512,FALSE
27,28-May-14,19.93,3.046,136.1489101,8.058,FALSE
28,28-May-14,19.91,3.058,126.1602258,14.099,FALSE
29,28-May-14,18.69,2.906,132.2939355,10.16,FALSE
30,28-May-14,27.19,2.759,210.5552301,8.2,FALSE
31,28-May-14,27.19,2.759,210.5552301,8.2,FALSE
32,28-May-14,18.16,2.737,189.4452425,8.963,FALSE
33,28-May-14,25.82,3.058,126.1602258,9.849,FALSE
34,28-May-14,20.38,2.756,126.1602258,9.593,FALSE
35,28-May-14,19.93,2.899,136.1489101,9.051,FALSE
36,28-May-14,27.15,2.716,209.6660514,8.464,FALSE
37,28-May-14,27.15,2.759,209.6660514,8.464,FALSE
38,28-May-14,19.91,3.058,126.1602258,14.099,FALSE
39,28-May-14,26.79,2.759,209.6660514,8.464,FALSE
40,28-May-14,19.93,2.906,132.2939355,5.435,FALSE
41,28-May-14,13.87,2.737,189.4452425,7.363,FALSE
42,28-May-14,24.82,3.058,126.1602258,9.524,FALSE
43,28-May-14,25.88,2.759,202.8716382,9.593,FALSE
44,28-May-14,11.73,2.908,126.1602258,7.972,FALSE
45,28-May-14,20.71,2.899,182.0464181,8.899,FALSE
1,4-Jun-14,27.05,2.705,211.1764278,7.808,FALSE
2,4-Jun-14,27.67,2.705,210.833616,8.2,FALSE
3,4-Jun-14,25.85,2.705,214.4958382,7.343,FALSE
4,4-Jun-14,21.57,2.701,126.1360645,7.896,FALSE
5,4-Jun-14,26.41,2.705,211.7325146,6.465,FALSE
6,4-Jun-14,26.36,2.705,212.6982436,7.092,FALSE
7,4-Jun-14,12.02,2.7,189.422658,8.963,FALSE
8,4-Jun-14,24.28,2.705,214.5422806,6.29,FALSE
9,4-Jun-14,26.47,2.705,214.7257848,6.384,FALSE
10,4-Jun-14,28.23,2.941,126.1360645,9.524,FALSE
11,4-Jun-14,26.48,2.705,214.4958382,7.343,FALSE
12,4-Jun-14,27.44,2.941,126.1360645,14.099,FALSE
13,4-Jun-14,15.47,2.871,126.1360645,8.107,FALSE
14,4-Jun-14,24.41,2.847,182.2389876,8.899,FALSE
15,4-Jun-14,21.11,3.006,132.3648387,8.185,FALSE
16,4-Jun-14,12.09,2.7,189.422658,6.842,FALSE
17,4-Jun-14,12.11,2.871,126.1360645,6.635,FALSE
18,4-Jun-14,21.27,2.857,132.3648387,9.269,FALSE
19,4-Jun-14,20.49,3.006,132.3648387,8.185,FALSE
20,4-Jun-14,22.51,2.847,204.4042877,7.856,FALSE
21,4-Jun-14,28.16,2.705,210.833616,8.2,FALSE
22,4-Jun-14,20.83,2.857,136.2181682,8.348,FALSE
23,4-Jun-14,18.3,2.857,132.3648387,5.435,FALSE
24,4-Jun-14,22.22,3.006,132.3648387,8.211,FALSE
25,4-Jun-14,20.68,2.847,204.4042877,7.856,FALSE
26,4-Jun-14,14.7,2.857,132.3648387,8.512,FALSE
27,4-Jun-14,23.49,3.006,136.2181682,8.058,FALSE
28,4-Jun-14,27.44,2.941,126.1360645,14.099,FALSE
29,4-Jun-14,20.83,2.857,132.3648387,10.16,FALSE
30,4-Jun-14,28.16,2.705,210.833616,8.2,FALSE
31,4-Jun-14,28.16,2.705,210.833616,8.2,FALSE
32,4-Jun-14,19.27,2.7,189.422658,8.963,FALSE
33,4-Jun-14,30.03,2.941,126.1360645,9.849,FALSE
34,4-Jun-14,22.32,2.701,126.1360645,9.593,FALSE
35,4-Jun-14,23.49,2.847,136.2181682,9.051,FALSE
36,4-Jun-14,26.63,2.664,209.9398091,8.464,FALSE
37,4-Jun-14,26.63,2.705,209.9398091,8.464,FALSE
38,4-Jun-14,27.44,2.941,126.1360645,14.099,FALSE
39,4-Jun-14,26.57,2.705,209.9398091,8.464,FALSE
40,4-Jun-14,18.72,2.857,132.3648387,5.435,FALSE
41,4-Jun-14,15.63,2.7,189.422658,7.363,FALSE
42,4-Jun-14,28.23,2.941,126.1360645,9.524,FALSE
43,4-Jun-14,28.2,2.705,203.1222028,9.593,FALSE
44,4-Jun-14,15.47,2.871,126.1360645,7.972,FALSE
45,4-Jun-14,24.41,2.847,182.2389876,8.899,FALSE
1,11-Jun-14,26.91,2.668,211.4560951,7.808,FALSE
2,11-Jun-14,28.56,2.668,211.1120018,8.2,FALSE
3,11-Jun-14,27.83,2.668,214.787913,7.343,FALSE
4,11-Jun-14,25.81,2.668,126.1119032,7.896,FALSE
5,11-Jun-14,27.06,2.668,212.0142605,6.465,FALSE
6,11-Jun-14,27.67,2.668,212.9835992,7.092,FALSE
7,11-Jun-14,17.55,2.684,189.4000734,8.963,FALSE
8,11-Jun-14,27.89,2.668,214.834529,6.29,FALSE
9,11-Jun-14,28.75,2.668,215.0187191,6.384,FALSE
10,11-Jun-14,32.04,3.057,126.1119032,9.524,FALSE
11,11-Jun-14,28.23,2.668,214.787913,7.343,FALSE
12,11-Jun-14,32.69,2.949,126.1119032,14.099,FALSE
13,11-Jun-14,18.47,2.841,126.1119032,8.107,FALSE
14,11-Jun-14,20.95,2.809,182.4315571,8.899,FALSE
15,11-Jun-14,16.13,2.972,132.4357419,8.185,FALSE
16,11-Jun-14,17.02,2.684,189.4000734,6.842,FALSE
17,11-Jun-14,13.97,2.841,126.1119032,6.635,FALSE
18,11-Jun-14,17.82,2.83,132.4357419,9.269,FALSE
19,11-Jun-14,16.47,2.972,132.4357419,8.185,FALSE
20,11-Jun-14,19.62,2.809,204.6679198,7.856,FALSE
21,11-Jun-14,28.62,2.668,211.1120018,8.2,FALSE
22,11-Jun-14,18.34,2.83,136.2874263,8.348,FALSE
23,11-Jun-14,14.64,2.83,132.4357419,5.435,FALSE
24,11-Jun-14,18.24,2.972,132.4357419,8.211,FALSE
25,11-Jun-14,17.6,2.809,204.6679198,7.856,FALSE
26,11-Jun-14,10.9,2.83,132.4357419,8.512,FALSE
27,11-Jun-14,20.5,2.972,136.2874263,8.058,FALSE
28,11-Jun-14,32.69,2.949,126.1119032,14.099,FALSE
29,11-Jun-14,18.34,2.83,132.4357419,10.16,FALSE
30,11-Jun-14,28.62,2.668,211.1120018,8.2,FALSE
31,11-Jun-14,28.62,2.668,211.1120018,8.2,FALSE
32,11-Jun-14,21.59,2.684,189.4000734,8.963,FALSE
33,11-Jun-14,34.18,3.057,126.1119032,9.849,FALSE
34,11-Jun-14,27.13,2.668,126.1119032,9.593,FALSE
35,11-Jun-14,20.5,2.809,136.2874263,9.051,FALSE
36,11-Jun-14,27.94,2.615,210.2135668,8.464,FALSE
37,11-Jun-14,27.94,2.668,210.2135668,8.464,FALSE
38,11-Jun-14,32.69,2.949,126.1119032,14.099,FALSE
39,11-Jun-14,27.66,2.668,210.2135668,8.464,FALSE
40,11-Jun-14,15.23,2.83,132.4357419,5.435,FALSE
41,11-Jun-14,17.42,2.684,189.4000734,7.363,FALSE
42,11-Jun-14,32.04,3.057,126.1119032,9.524,FALSE
43,11-Jun-14,31.18,2.668,203.3727673,9.593,FALSE
44,11-Jun-14,18.47,2.841,126.1119032,7.972,FALSE
45,11-Jun-14,20.95,2.809,182.4315571,8.899,FALSE
1,18-Jun-14,28.95,2.637,211.4537719,7.808,FALSE
2,18-Jun-14,29.89,2.637,211.1096543,8.2,FALSE
3,18-Jun-14,28.62,2.637,214.7858259,7.343,FALSE
4,18-Jun-14,27.52,2.635,126.114,7.896,FALSE
